"id","commodity_id","inflation","interest_rate","currency","bond_yield","gdp","liquidity"
100,100,"5.08026878258094","1.18729680710055","USD","0.65706468810439","23880.4061184636","5.72399726695627"
101,101,"4.36360847178876","9.14321011067742","USD","1.7955367709863","44344.9290563128","32.8178732266713"
102,102,"8.65728288310417","6.03491149190011","USD","1.51948279582689","87894.4449391815","739.171891026914"
103,103,"0.432600042376956","0.743599295876474","USD","3.59324776099205","28386.4193192247","499.632401401882"
104,104,"3.41333295057728","2.45908345837783","USD","2.6495553403276","45575.0855129208","225.689914962317"
105,105,"9.19188458420754","1.96371244327164","USD","1.51695890012838","92001.0144466802","155.77663628452"
106,106,"0.820372770053117","9.40314348048368","USD","8.32189494543393","59896.2127112009","29.8997208986422"
107,107,"0.796357854440786","2.57379733583441","USD","5.65228266594437","47754.3174858562","892.321116718282"
108,108,"0.564006025168389","7.90889974964134","USD","7.3736978165271","99165.4982904643","731.817689761967"
109,109,"9.8247021247272","1.11337512146592","USD","8.96642101014053","68826.3697428095","802.693440612755"
110,110,"1.62875964414546","6.55608022199127","USD","9.95958789816616","472.218268140745","170.111683557617"
111,111,"5.01989202482236","8.70081799057409","USD","3.84770165200594","62934.4414198994","272.922150068916"
112,112,"9.45969319175941","7.1580417593581","USD","9.18925613616972","95307.1693948954","701.238167926361"
113,113,"8.75550076856956","0.618315063026691","USD","3.13161640869251","31803.6900172507","257.170673605956"
114,114,"2.30526866811336","7.38056882825864","USD","7.82432121615285","44215.8507620528","689.110389610607"
115,115,"9.4853861942988","4.68832972514583","USD","9.98512133037161","29174.946104839","793.780667845275"
116,116,"8.57302868070052","9.39541853352425","USD","2.06850408592888","15840.1833472177","393.975346587881"
117,117,"4.09818786342657","6.95587579325641","USD","1.24697741443361","55391.6772397903","596.348981992596"
118,118,"9.41915529197146","0.971013683427531","USD","4.92798038151937","78216.679395229","360.976267069244"
119,119,"5.89391529084643","8.86176964682912","USD","4.56395820544148","21347.6900457483","827.685826490546"
120,120,"4.27567747000044","3.53956155543431","USD","7.62932255995909","31291.2874584058","185.897366031384"
121,121,"2.79300689800975","1.85030830276934","USD","7.27689614856433","98095.7967711966","665.165967959629"
122,122,"8.70347358716531","2.12112093061436","USD","9.72424538667379","66457.8945799749","155.522153120739"
123,123,"5.2909778893693","6.15590124485199","USD","8.54479800018125","73461.5065267144","859.35159705141"
124,124,"3.89369548709639","7.99551148221698","USD","8.24020064530951","17732.1180481242","557.742841210389"
125,125,"6.89153310963326","4.83877961744701","USD","8.74865857822766","56653.2211533222","868.715831202259"
126,126,"8.42081865794903","7.1864117230569","USD","4.23810218235807","2181.3729631093","279.003807447282"
127,127,"9.63312983911837","0.719716157652845","USD","8.20120586701074","11084.9118963155","856.690491438006"
128,128,"4.90548936796645","7.70006204608632","USD","6.63255721398166","85722.7091535641","357.287236844223"
129,129,"1.79796880971154","8.9120007647041","USD","5.49684945540972","42022.6877885246","146.611633770757"
130,130,"5.36858057174495","6.86767726889345","USD","7.07426137357432","62748.5225245286","530.765105503731"
131,131,"1.16426786541294","4.86411711823931","USD","9.96534587344589","1480.19443390073","584.053847067914"
132,132,"0.082503479216034","3.4534746788242","USD","5.85337539192166","63633.9193829058","409.503397198294"
133,133,"9.36711855345203","0.899337331902366","USD","6.35402154229485","90692.9118122592","334.629138578197"
134,134,"8.99798803752013","7.22901443288685","USD","0.545090679388829","32383.3415264077","81.6177906473965"
135,135,"0.448566704148785","5.23495281397204","USD","3.74726866718632","57258.3474373649","399.246145604894"
136,136,"6.89872037450308","2.64933308222266","USD","1.14379403467085","15710.2975007729","577.866077660067"
137,137,"6.26768376868334","4.72413867278531","USD","9.79986588756534","10481.6908306133","140.869430096681"
138,138,"7.29220983863013","3.39518995491913","USD","1.33879148765776","98561.6921161218","724.173336237025"
139,139,"9.54923212039713","6.18725868825986","USD","0.614362160499269","81745.8351502035","103.157204336651"
140,140,"8.15366645015336","7.62734851733767","USD","6.44348714376019","80536.4434374588","403.284694510608"
141,141,"7.92338992909652","7.24559268118261","USD","2.78746089658129","37562.1506895181","566.437756178912"
142,142,"5.14338878283191","1.23170793623438","USD","5.21940321756079","37645.4170918833","131.065455970578"
143,143,"4.55559985149149","6.33562553067787","USD","3.63948902684555","58570.792203252","132.967960053597"
144,144,"1.67422882228451","6.75309247317284","USD","1.96001257585189","63060.0728607168","666.123095387008"
145,145,"4.15930967627723","5.58265721414146","USD","8.39352574557739","96898.1041375554","944.448370554678"
146,146,"0.0473495573622307","1.45830641171269","USD","2.48411323459912","82116.6728072964","447.001007493911"
147,147,"4.09657487164429","4.95344177476287","USD","5.86235755972735","43191.9771179633","706.797533672253"
148,148,"9.30667471349384","8.38900267593921","USD","0.506123442571638","95051.0145396135","623.570913195404"
149,149,"9.4872921622121","8.28382813743674","USD","2.63622264791521","39979.1613231684","958.334999798003"
150,150,"5.36231859310749","6.82200444169842","USD","7.25794479525931","99109.9442155192","254.162768410573"
151,151,"1.52841724433921","4.76561374244174","USD","7.60685062225222","35705.520141025","964.102401822622"
152,152,"5.81413273714231","7.92801299040043","USD","4.916496540333","4176.0187156179","812.724210060782"
153,153,"8.29492192734968","3.71465841800691","USD","8.68611043926399","44312.2066505718","348.929078837513"
154,154,"8.9286867925136","9.220754639484","USD","5.11082876696041","41133.7476046117","13.2105812664682"
155,155,"9.88440444387468","9.10176131215234","USD","1.88914988134619","35216.926674757","384.757517564077"
156,156,"4.99318244295909","6.04827635321054","USD","7.69314074967245","16225.2225882783","424.44538301172"
157,157,"5.97665379897479","6.95664574058424","USD","5.530495270601","66512.1446001147","208.960816113587"
158,158,"7.03857783818337","1.80428266717149","USD","4.15857707098192","4427.40846257028","540.310560868961"
159,159,"6.32129546032273","8.18899059680426","USD","8.36352200231769","47921.7125024281","167.194254194623"
160,160,"4.41587314787703","6.98149972427959","USD","9.57544825413403","4810.26375611844","979.667424606951"
161,161,"6.56736623141329","0.311268982821844","USD","8.73939625207089","18009.9487736571","520.522879783632"
162,162,"8.81000298919863","5.00093739509042","USD","4.70173645237624","91565.3190064845","123.459248904278"
163,163,"9.26403232709132","0.618062830037978","USD","0.779096955489358","81782.8129112433","563.205934690286"
164,164,"8.73257964647961","8.6520332953763","USD","8.03521407058952","44800.7237925846","474.218732676414"
165,165,"5.54326034252286","7.40199202717887","USD","0.4514252080174","25864.0608643334","971.929241483612"
166,166,"3.14450765104815","8.36412561985113","USD","2.56634542281371","71840.7017106722","629.757050687781"
167,167,"6.83709841874818","8.08545677337945","USD","4.02828704880426","33874.3864958082","534.774868545195"
168,168,"3.19063240845942","3.63582212719073","USD","6.66854986424117","50108.7745642174","287.356295726394"
169,169,"7.04277830899263","0.392134272724172","USD","8.31488462039331","92109.6634271978","440.891779584537"
170,170,"3.88992844302099","9.18740350965995","USD","8.91030670037491","11927.0501963721","594.835409441751"
171,171,"2.60826132095908","1.59973790663682","USD","4.36392658457132","70766.568305058","130.80190216002"
172,172,"0.632422039532701","1.96287043553776","USD","5.67828174447632","40944.6542632535","780.959950063082"
173,173,"5.21885396488603","8.32678667158623","USD","4.96982424166642","38309.5622795546","767.679016165574"
174,174,"5.91713395810796","9.55469276209172","USD","7.08834319130198","66088.4049890696","627.725236806219"
175,175,"2.38735391302361","7.45699018717564","USD","9.19232217542433","14654.87743664","643.413460026681"
176,176,"4.88322357437897","2.17975622581585","USD","3.07080631071007","87264.9729503807","363.712114078824"
177,177,"6.41702519919049","5.31645434038407","USD","2.95372987721632","40860.3819329507","893.990590090053"
178,178,"4.20063098841516","4.0964823393194","USD","1.81893845460042","25104.810371154","561.273645214552"
179,179,"8.34306548556939","1.80023573947774","USD","8.9406726882181","37373.9943176192","192.072712621584"
180,180,"1.37037856460298","5.50771813686506","USD","8.20233915942247","45804.120639029","789.247609017685"
181,181,"6.34028931221413","8.68524095028753","USD","7.58338024686943","61787.6713372179","859.920962154466"
182,182,"9.05238939676561","0.696709638798592","USD","8.36059780821279","35407.1137793087","92.2989982556406"
183,183,"6.19024571473814","5.49830612881886","USD","8.47968199485912","16994.7555456626","302.835434355446"
184,184,"6.02241501084352","3.87012130325109","USD","4.17063065823101","65670.9585466072","874.039556196522"
185,185,"1.643751249366","7.3483502055602","USD","0.31394732899122","66005.2453171721","655.800394408489"
186,186,"3.12387645527638","6.83036140452827","USD","2.97285105613948","34112.7225693546","837.393080826788"
187,187,"9.89242333089388","1.90507581129382","USD","9.38421086857154","47778.0226110905","254.545740628123"
188,188,"9.23534773008944","3.50308885722244","USD","3.62364738475126","60508.9777851037","413.333698631988"
189,189,"5.26489245182919","7.21529428895007","USD","7.97765281589028","25326.6099242523","356.912602436129"
190,190,"8.2333377981294","0.951077607803539","USD","4.18382196372415","11515.1388869715","718.783734798444"
191,191,"2.7315762398786","2.16127092091324","USD","2.85322972714589","47122.3861337293","849.271707382295"
192,192,"9.89145806224042","4.93697842929711","USD","0.00043435710658013","73597.8527270359","208.619843931104"
193,193,"9.74278084138376","7.96680793479802","USD","3.34414845132476","63928.2738835765","448.699121666492"
194,194,"1.24070605529159","6.387653634636","USD","8.69565347681672","75179.6555541607","813.753601708101"
195,195,"5.1882859314524","9.17487785228865","USD","1.75001016382885","67655.9913265973","653.389722684219"
196,196,"2.9381592647141","1.44428864900174","USD","2.00796025837438","49044.3327624961","491.273260950538"
197,197,"6.188353813538","9.09099252130569","USD","6.53558351317779","59474.9764191463","360.941291161257"
198,198,"7.77501008468643","9.87411260040171","USD","0.331651673901781","22239.1210793684","79.4418290765806"
199,199,"8.52186193986812","8.27884811788208","USD","0.378051315867347","69764.8478096118","879.784743445988"
200,200,"4.05925499992679","9.60013631652769","USD","7.08206592975731","87812.6423706659","946.100342959588"
201,201,"6.61299852318839","5.93879073818896","USD","9.07124642931172","78685.6342168641","201.937798280955"
202,202,"2.82637952806076","5.02249751517805","USD","0.38219392130461","63293.1511512815","190.907316140995"
203,203,"3.51771600065473","8.28054119997684","USD","3.84523045307196","62109.3896085201","388.121568416381"
204,204,"1.42946506709242","9.75257766855503","USD","4.17724282787259","93027.5440130964","466.665463716208"
205,205,"7.76473111146726","4.18258826650342","USD","0.227826489857077","1098.15370181627","974.984754456669"
206,206,"7.56641034704842","8.28024990774728","USD","2.65162178661843","76435.5493934659","177.516822748878"
207,207,"2.73027032498606","9.87492859723695","USD","1.15459867888898","75942.6786929597","907.76506194194"
208,208,"0.965861541967743","5.82169072169949","USD","8.88436539886514","30650.6686875069","563.811490008151"
209,209,"9.43441458340133","9.25183566104391","USD","7.89448518037905","65823.9462784797","11.2138362393401"
210,210,"7.08269621835964","5.22485084642911","USD","4.13598589144287","91852.8355555752","116.843795264514"
211,211,"2.38433291229698","5.34412579772117","USD","0.675568738920074","45585.3066151482","45.1820028374412"
212,212,"8.18486901229902","5.62789190968283","USD","5.00558792198679","20631.37152087","737.857610522285"
213,213,"9.8266097530932","4.01034120099347","USD","7.39868059760888","65902.5035184957","631.182721970647"
214,214,"9.65496910516874","6.78000986754327","USD","9.75120598400141","8993.67572439018","851.906522865767"
215,215,"5.75047485847801","3.70141509562804","USD","2.39817512827854","88550.7317650451","417.051204651341"
216,216,"1.47446912209091","0.504425119506327","USD","2.8773944192003","84905.0194518186","344.555130784183"
217,217,"3.0713114607445","2.34805124357665","USD","4.03345442388131","42131.3355936439","668.34381081648"
218,218,"5.41395147116503","2.93737733133298","USD","6.52239849820709","86402.8359769085","724.880003322613"
219,219,"6.41165629559812","1.27755803526006","USD","7.34116514668044","9086.98435176283","223.071792325801"
220,220,"9.11675109349525","5.24349952315232","USD","4.94054269098221","19947.1285897993","961.280146679454"
221,221,"2.21889966780554","0.202980404863098","USD","3.24132155413074","52970.0830544686","577.2976431343"
222,222,"4.97368101671097","2.66709409989924","USD","2.83296405100845","14056.5660302153","850.852615526653"
223,223,"5.22702854116035","1.32439216148942","USD","3.89247583586319","19472.3409694507","682.829062455942"
224,224,"6.31428008778333","7.79629065017841","USD","2.87795290340885","70495.2699624511","763.345798854039"
225,225,"2.95875617364744","6.45861421020805","USD","7.35134026321117","51543.7533283985","546.230223312243"
226,226,"0.911342616133071","3.79505746003031","USD","0.993720902834971","59270.8488743387","571.323750196846"
227,227,"4.11276202753305","4.23222774719826","USD","2.83795804268196","27895.3694343292","832.589137625491"
228,228,"3.2771616664745","3.08159261457259","USD","0.201655576860884","42560.6160064615","591.336694521415"
229,229,"6.29681321658004","4.80805906473138","USD","1.39236149829697","88499.286571097","26.9883027491133"
230,230,"7.79160856377567","9.28359843369209","USD","9.67920124093816","29342.1224895948","378.3332288599"
231,231,"9.42495602453098","8.96279511637711","USD","2.58370784657266","61671.9115456429","580.541650832623"
232,232,"4.58860959712221","0.351706878474078","USD","0.385507194545933","61704.4775009453","165.631388665569"
233,233,"4.75724787514407","6.22951400803801","USD","3.53095659304311","83745.432491562","808.183134118073"
234,234,"9.04973949841603","1.60390906255484","USD","3.63179501566977","44761.8144356037","857.755580101522"
235,235,"9.23979707535414","6.60948042465919","USD","8.58857394329491","97740.6609316849","940.807661187845"
236,236,"8.87319372429619","3.33657735285544","USD","5.10279400237787","60671.9518894985","941.779606162163"
237,237,"4.66467503083082","0.323726782623639","USD","0.0109950350641741","30239.4385169475","972.33230357136"
238,238,"3.60166335767611","4.94958974987791","USD","2.48686295163228","8855.5652577379","92.0797556374893"
239,239,"0.00123787431711264","6.87323292780546","USD","1.11433806880337","47442.9846323536","544.336417704085"
240,240,"8.85580473681757","1.13215881632004","USD","7.22242154346074","22772.8706917186","93.7597375834174"
241,241,"1.28678701914527","4.60689658467","USD","2.12386069113215","24163.5273608785","993.99137836753"
242,242,"0.524581937605129","6.17735340155383","USD","6.01439246486555","26687.872093634","754.495469353127"
243,243,"0.885428846329603","0.719750477259375","USD","2.24609979808587","47316.044987154","361.786076341801"
244,244,"4.30820230253405","3.39971262813492","USD","3.4092800078718","91066.1472560013","598.177497788907"
245,245,"0.740027138062047","9.10630014174116","USD","5.19919947665584","7236.27967248965","130.149512233877"
246,246,"7.32100785289034","2.83490069848398","USD","7.89397615182188","5513.72718696985","609.941916398395"
247,247,"7.01668204431067","3.20135752186037","USD","2.45522635747055","45422.9641298447","41.3930337753214"
248,248,"0.379299787897092","1.85152677692432","USD","8.9118302251407","20354.7644901864","62.3298614279992"
249,249,"4.02314511619622","9.36720394414009","USD","9.48715099572035","7067.19260523874","185.386027223679"
