"id","commodity_id","mining_output","oil_production","crop_production","yield","sowing_area","harvest_data"
40,40,"5258.56855190323","7805.27912691519","902.970238109535","1.6572330329947","16.7702970671109","Stable"
41,41,"7556.53784433612","26.5569477722383","953.806124203824","12.2785149310315","111.300772321326","Stable"
42,42,"5597.60091048766","5584.2875501001","7921.5944190244","53.6011608861341","653.402851920188","Stable"
43,43,"3267.13829683911","7262.14222076643","6699.2377558123","38.4497869810523","915.390809862194","Stable"
44,44,"8922.14546837842","5118.84165256917","2888.84272066189","36.5792671917241","853.029936204182","Stable"
45,45,"6295.76635065817","1488.15005259049","2675.10122123444","53.6933650665593","68.2398701993898","Stable"
46,46,"8296.64733418359","5195.73117076383","2849.09272255524","1.3749072971196","914.414361982201","Stable"
47,47,"6274.9410212087","3289.81309990009","5053.51201132084","7.47270356453127","132.277319759424","Stable"
48,48,"8416.87988742877","4653.60924031945","8440.54283543488","96.4502350646603","282.265583566935","Stable"
49,49,"7235.81361302534","8877.19483764115","8686.18642998676","19.9409593589735","837.336359805736","Stable"
50,50,"2585.44889148172","1381.42206067855","1827.76179758698","3.50081914937217","924.038295054506","Stable"
51,51,"6518.1778177841","1457.12046808032","841.3610265339","83.8532260150283","737.747092052297","Stable"
52,52,"1261.95704947775","5207.1314309449","3140.47631174087","40.802160992768","712.133287695269","Stable"
53,53,"2200.47081360518","1031.03137681429","5736.63405690445","82.6699565116169","81.0061319850686","Stable"
54,54,"4296.46490137162","361.76598948932","7613.77243497639","8.56902544452858","305.139079137096","Stable"
55,55,"6911.81680378289","5658.35395402955","3184.08398008606","78.5194000205224","399.575613631929","Stable"
56,56,"6685.7505686474","9865.95273616107","3242.44724610378","71.0681941043186","206.944601697212","Stable"
57,57,"6858.15702891424","8326.77667987519","4742.85593008065","44.9315939578761","55.8135558572763","Stable"
58,58,"9248.88652047391","2206.82768086809","7980.00848732497","1.804991188654","272.996972271373","Stable"
59,59,"1441.7133540059","3473.42261985408","8109.571828475","16.4431819612911","593.494112452918","Stable"
60,60,"7572.67360066795","2499.42823621341","4366.89289762595","47.1136384124542","381.397802963486","Stable"
61,61,"3343.69374679537","9273.55319151794","221.667976870528","31.3970329081385","923.522879422215","Stable"
62,62,"5776.13355189181","6842.89894496815","7723.41323695529","81.1323772939828","282.043193080662","Stable"
63,63,"9171.16790675583","7178.6414576068","6252.7528564981","64.6708673441273","420.128535276117","Stable"
64,64,"3109.11217709684","8363.83886349772","9698.87999863183","29.4596548012401","297.932236930698","Stable"
65,65,"9560.15272186399","4078.48822958333","562.201200340571","46.9307275246294","287.70027084571","Stable"
66,66,"8257.35153108537","9996.41061772827","8088.3538598744","20.8786298427648","597.273613566738","Stable"
67,67,"9090.02833097562","9355.0324365819","6750.92371418443","69.6521817454986","126.23884940218","Stable"
68,68,"565.377207122655","4347.56915394201","1276.37334452559","2.14015259257156","870.421132573671","Stable"
69,69,"3909.22481375918","9757.98155024414","8510.5359533364","67.3878436505029","516.803660414286","Stable"
70,70,"5556.70208503129","2568.14198783582","9850.20860595804","28.5257479064614","522.969151174662","Stable"
71,71,"2621.37767892731","5734.65945893709","3066.32053174524","30.8831573272671","652.599471464274","Stable"
72,72,"6771.510954792","5326.07256657092","5160.00731398123","28.9519590668825","844.189407733862","Stable"
73,73,"5940.33912232773","3219.91707172948","4533.51245978076","80.9074135108925","626.30310705966","Stable"
74,74,"3182.19472593479","3716.69868975752","350.653589481846","8.57548054607542","848.286764355411","Stable"
75,75,"9107.89070774007","5566.50756922098","718.01764714885","24.2235172038648","856.718101211169","Stable"
76,76,"5046.28219730817","3403.59158391438","654.998444504551","82.7583149110042","981.327843231034","Stable"
77,77,"4038.93549888235","5174.69393743454","5108.14737018371","12.1711334870347","199.815310785667","Stable"
78,78,"4392.59875622218","5985.40098951461","4934.53370156043","41.1814270727858","429.897138512675","Stable"
79,79,"3158.35779283548","7482.83246508127","3802.92315270496","80.683378237889","711.125217969859","Stable"
80,80,"3384.0889698531","9759.19118028338","4560.45188159558","71.3859581803029","480.550493408175","Stable"
81,81,"3942.94582780875","8436.14693868174","1959.12973284359","26.0580958706333","547.122852174604","Stable"
82,82,"8561.6312142596","8215.44736270956","4216.35813775267","61.362847258911","479.938399678606","Stable"
83,83,"9375.43752020107","7670.45515682774","4265.15064432528","63.9097360376159","653.447555590331","Stable"
84,84,"8501.60741629163","7494.05789301578","8487.90572732777","57.1283677127977","75.6625680807315","Stable"
85,85,"2212.64941205629","1152.79397283392","7115.59133666158","1.18338816465733","340.491940387953","Stable"
86,86,"241.738859289762","6514.50836887749","4882.98532127506","86.4997376880723","172.763383564279","Stable"
87,87,"4907.66162888978","1452.70327281032","7479.86940937548","49.1719106810425","962.490731340615","Stable"
88,88,"8876.08596765444","9247.16376260437","548.664055346639","59.6691866852276","827.957175423738","Stable"
89,89,"9828.47833322511","3402.58737443586","7008.34058565456","79.3600766336451","793.629298278131","Stable"
90,90,"3309.40244141075","3653.21856641529","9308.70601309969","27.5875393216694","230.027921704146","Stable"
91,91,"6889.51989977723","371.969349561669","4809.01062005284","11.8531892049464","926.728968379667","Stable"
92,92,"9353.54801969568","7727.37703484394","7007.6253702971","52.8092167669213","896.648181405268","Stable"
93,93,"4410.37669053014","8401.6558683005","9451.32853753743","88.152132089733","839.686499205843","Stable"
94,94,"1571.56114940028","5535.46435356315","3250.63134952712","35.1885007232669","545.656645019066","Stable"
95,95,"5905.76276654585","993.17262526462","6047.15998513146","76.8965880282168","585.154644348042","Stable"
96,96,"7329.67948321646","4447.45194070783","6485.07992572149","14.500887599781","29.9783309898924","Stable"
97,97,"9854.05421484395","8258.48277449645","6818.27156881064","60.6394154009845","52.5032929141895","Stable"
98,98,"4914.73610062737","3773.54098590556","3992.6346355012","56.4370836333104","887.577453076986","Stable"
99,99,"6619.51578131103","1475.40103729176","2908.92798953417","39.1908285553991","475.56963911775","Stable"
100,100,"938.432637818083","8347.19082105891","3697.5874876274","59.194912843905","514.84630822184","Stable"
101,101,"3903.22585063116","6975.33591338361","7344.52286673454","7.01223421258423","239.310462994888","Stable"
102,102,"9903.67259700364","170.913181639714","6761.7248129524","58.7775375247503","961.532596276709","Stable"
103,103,"6098.15633887179","3867.31983500078","314.385519845322","78.5184217600644","388.255238202007","Stable"
104,104,"9649.64326984172","9531.76968599279","6456.43026116538","92.2150267576501","543.956044979941","Stable"
105,105,"8623.24179448272","9518.85697978346","7686.6710466321","1.8732726469898","682.188823493789","Stable"
106,106,"4470.41333191664","1092.04907887468","3485.73783739544","59.9409932697355","699.236166541294","Stable"
107,107,"7756.75898914643","1922.37478513705","3916.64160394564","31.7674718778249","524.6331442172","Stable"
108,108,"7759.90063391205","2500.22910373965","5071.83904500691","11.2374091550297","834.836922973537","Stable"
109,109,"4654.77498112945","6241.5336054408","519.553537316539","95.6122412470649","347.840286807404","Stable"
110,110,"3614.4275890208","6495.27953353768","1700.73933302362","27.0483254278116","678.543680459534","Stable"
111,111,"3.22239202366292","9572.99127938338","9736.96983819987","29.1487795916464","255.870399089679","Stable"
112,112,"9338.17567792346","9172.0153393641","5367.6245236832","51.6633213547156","803.931433206415","Stable"
113,113,"2556.61683111225","8018.86456136414","2617.66409741051","46.3621618169343","732.576671285573","Stable"
114,114,"2003.81424709123","9355.31847396018","4083.39564611219","80.7213991181518","560.015109199818","Stable"
115,115,"1771.54824842202","4216.13961637164","7443.57869047134","17.0692670264581","24.3653693238075","Stable"
116,116,"1394.30062867518","4431.57645033807","5616.23983003351","98.284601279465","486.036833281656","Stable"
117,117,"6145.55165862808","1297.24207724752","56.8625312838344","35.1939107932465","764.171321526251","Stable"
118,118,"938.647006432807","9747.7901902028","6452.90426712013","12.0877836262754","148.903785245317","Stable"
119,119,"2877.18380251785","845.189998872888","8698.85961092935","17.3634041541923","770.462602255913","Stable"
120,120,"1983.8819044332","9224.53685529386","999.478989914446","77.077813531365","678.731039742267","Stable"
121,121,"7143.89125176843","3068.60888048078","1244.96409836146","98.0611587698292","510.660571128427","Stable"
122,122,"2024.21013602512","2914.65972786453","9558.6204426725","16.3355942373465","473.03718355348","Stable"
123,123,"6271.13966860677","1387.02945616017","5999.76798233396","79.2501863492278","150.926688086961","Stable"
124,124,"7637.98745288053","7072.98052994532","5791.97352408894","61.8310284709565","798.224076783244","Stable"
125,125,"8463.73701854293","612.531541351447","3683.95829128042","43.5816443191322","585.735099474905","Stable"
126,126,"4092.29992466971","2272.91950523874","1206.69306624597","29.5199272201682","665.423404123995","Stable"
127,127,"4765.84577141438","7756.08883318728","5357.78406077595","33.3940095821231","825.336011182238","Stable"
128,128,"3865.52914942122","2475.07906520249","517.877506243334","85.2159015781224","178.67134880931","Stable"
129,129,"3305.84999812855","4760.63038418566","5666.91458349115","47.2783917658917","857.137854320012","Stable"
130,130,"1517.32184758879","5321.51711600734","6393.13073610625","84.077071948399","10.379710915247","Stable"
131,131,"3012.74683069866","7776.39766590603","3834.72034318501","10.0215390453597","501.470286509373","Stable"
132,132,"7872.4910293317","4388.35715859815","9552.05994636882","73.6882411328108","904.120035915048","Stable"
133,133,"4310.13933708515","4113.77513460535","8310.85062313033","68.6442892842105","54.4304248304546","Stable"
134,134,"5766.95601394591","7787.51783873501","9574.15087507808","21.4301242316","909.817225672063","Stable"
135,135,"1962.12714570379","8602.03366481919","7114.4455979405","74.124430602241","807.990819010899","Stable"
136,136,"8065.04762599772","1781.30225065402","4530.66106752327","23.7473090372529","689.829681402672","Stable"
137,137,"1762.32461988684","8493.84060455342","7010.50877360651","86.6283086826854","932.492493176048","Stable"
138,138,"3320.92058558695","6388.99616942441","6491.61801727552","13.0763189360937","496.242877293313","Stable"
139,139,"67.3562623340285","2139.89535233033","2662.46847228765","42.6304989525159","232.797270444387","Stable"
140,140,"9821.03783439515","6119.352727208","5111.29324630182","35.1606912944261","744.839503969872","Stable"
141,141,"1938.04403772233","8518.04908988636","358.915279016196","91.0095564706409","480.465021538097","Stable"
142,142,"452.328443607855","8413.87325485537","6925.86988422723","87.790280352243","836.163331868519","Stable"
143,143,"6960.05739975252","5374.8934583997","793.364745237555","9.07867580964887","753.28963218445","Stable"
144,144,"6216.15562216647","2493.95913495781","8840.43824968929","54.7374306615112","591.072399704568","Stable"
145,145,"6138.45079857637","5423.75986607613","4081.79063367637","94.5040708049476","101.781522328411","Stable"
146,146,"200.147556886654","4143.43168149932","9706.72917398179","8.18347348169335","422.268966533361","Stable"
147,147,"582.905207875737","2302.28058016178","2565.34191057528","99.5789673621228","7.43429532217266","Stable"
148,148,"6273.24072019261","3909.0979332341","818.091793623694","61.5775433755816","118.807260747087","Stable"
149,149,"2042.72755313817","1255.58522968566","683.929349304087","86.8193285971964","466.611822935128","Stable"
150,150,"5886.71837951718","3896.354796324","1757.56904981031","2.81405434197806","378.175610906668","Stable"
151,151,"8832.27592661149","5184.13827384254","908.842175779703","30.454357466764","378.117642548301","Stable"
152,152,"7196.70720514354","4731.96958870579","2714.45782911642","79.3145258727819","783.464053339474","Stable"
153,153,"900.35261135325","4653.43667982921","6844.30910077755","19.9802497319931","299.099968418856","Stable"
154,154,"1069.34271219647","5318.3462486442","3103.76148072262","43.671347113528","980.369179459025","Stable"
155,155,"8568.1539747124","1024.2508959786","4146.94182665786","12.0263628603392","862.32452395465","Stable"
156,156,"3645.60327131493","4253.3711150865","9595.82097927825","56.0155897307855","240.996290291116","Stable"
157,157,"2241.63347425135","6577.03910530022","8434.83579135756","4.90287978535817","222.510221115001","Stable"
158,158,"412.449574839087","2705.09503312465","436.211979062955","55.5697854413593","1.32448847139943","Stable"
159,159,"7669.94991116632","5383.64928452815","7173.05632895846","56.9495651379178","246.534018445075","Stable"
160,160,"8562.87574482695","117.203510067483","3068.10884073366","40.3748220016446","544.119872989434","Stable"
161,161,"967.768386617922","4779.88141603318","9912.87523272661","25.64267047574","283.779030704286","Stable"
162,162,"5429.19990027313","1400.14910343763","9002.78998996824","95.0541809979386","857.468940723909","Stable"
163,163,"1767.23940537231","1291.123661222","4651.82191951214","74.8906199610416","146.543517797003","Stable"
164,164,"6281.15723733606","1936.16853091723","3001.7140536609","53.2547319987303","82.847592486057","Stable"
165,165,"561.26953971674","6982.43232253096","8819.9846629497","41.0632995169967","726.975198004366","Stable"
166,166,"1021.83303696231","1457.3377395924","4850.55401836987","12.2196174565543","564.318608902159","Stable"
167,167,"4562.83162933413","2884.78862395037","5730.09459392567","61.1686161605043","656.37108557097","Stable"
168,168,"2236.47237879942","8267.95138148009","2099.94163568372","5.98459543888157","414.777267332225","Stable"
169,169,"7652.34445458772","2610.6788631224","2825.79184550916","31.0539745904986","30.3252689990219","Stable"
170,170,"3518.66615167038","9526.01314426306","4267.18822775259","82.5967074971674","405.098454946107","Stable"
171,171,"4962.98306242908","206.766991154776","7854.54975819307","96.2245032718986","188.755665486244","Stable"
172,172,"6735.54811512222","2211.46376850102","3357.20331993","79.7864441135841","834.15459170449","Stable"
173,173,"5935.64892293963","523.155089182317","5615.93022873376","76.5963236934206","643.53561038107","Stable"
174,174,"6854.5290431157","8571.73662776308","5032.59199862689","95.5915014462694","985.50064362643","Stable"
175,175,"5605.88579118654","2428.08368587903","7762.64142824615","96.2627158492948","554.986698435908","Stable"
176,176,"7721.36469061228","8167.33636109961","4358.37383348297","84.5770684776014","740.478310694835","Stable"
177,177,"5701.45624815599","9369.73413823299","1077.54593363729","83.2348593187491","593.387759452483","Stable"
178,178,"9058.13874508284","4266.66413042666","7074.54897919161","32.7142858657491","735.484885671234","Stable"
179,179,"8750.61402936363","3378.19171996144","9854.62451742613","13.7030304340719","291.286527214575","Stable"
180,180,"7727.54507941354","1447.72749079326","5455.51725819419","95.7616135429112","425.836619045169","Stable"
181,181,"8756.65402819921","8633.27748843362","5112.54018588265","12.4076668692503","580.054452333052","Stable"
182,182,"9359.13488238593","884.97335937314","2395.07207925463","74.0761644539347","199.282602664816","Stable"
183,183,"6720.22021823397","8332.31961051421","3202.2502095554","93.5716283106039","42.3482506135799","Stable"
184,184,"6973.60373081407","3834.14723386269","5847.29536477952","59.6660675582245","615.680698375619","Stable"
185,185,"1617.23322221505","2967.47277969096","8458.28028044058","64.668293148299","232.528424002882","Stable"
186,186,"5519.03969758697","1069.80891913597","1577.34882137773","5.11862037797406","24.5237755090748","Stable"
187,187,"272.843584793749","826.912702371476","8336.82438860791","46.7336434615723","291.250705624208","Stable"
188,188,"8496.76712847909","6622.36821666939","2271.4669378017","87.1902538490921","338.084894445353","Stable"
189,189,"6662.8284959539","9682.22197891858","1303.20764770131","11.2383814918265","127.494407790658","Stable"
190,190,"1353.15098914262","5306.46084580537","7200.50665191548","81.1117812060991","500.122139697864","Stable"
191,191,"4295.86003906883","5837.87105428911","7687.81035096044","56.2768652025447","230.940861202339","Stable"
192,192,"5.47179251384478","366.695975353348","4238.40479100217","38.2078969096092","811.134781659826","Stable"
193,193,"5746.11612676784","3932.48048788102","1866.19636934432","90.7261291761976","425.743295708364","Stable"
194,194,"9041.09591227804","6678.06737953888","611.553003497642","59.0905138441007","90.1587650110673","Stable"
195,195,"4500.0429926619","2454.74333687862","1734.90611700933","41.0474377148535","149.451431643344","Stable"
196,196,"6663.18696243892","1234.92947516068","6760.51748970916","41.984239464902","262.568962112626","Stable"
197,197,"9808.3621025668","4311.89305546006","8185.21934490074","83.8586351182835","830.903244105848","Stable"
198,198,"777.149834473587","3234.13395204216","7376.11426260876","62.1904362894799","21.2772210843697","Stable"
199,199,"9777.01792914415","4402.71268781569","7800.89024489921","1.77311660177721","457.940064573509","Stable"
200,200,"6490.25362679193","4756.81925742804","7008.23333128591","68.1922379478662","546.318110961813","Stable"
201,201,"3936.38589976662","603.96556170395","5778.05885915131","18.7663712570403","782.044967849078","Stable"
202,202,"4382.21234911333","5105.20944140812","3025.48968249894","71.0295131608857","251.801036595913","Stable"
203,203,"5130.01102432783","4388.93694099858","1090.74993886442","62.6319128695731","211.39441000931","Stable"
204,204,"8328.99251607563","6463.19331154098","9930.53560047874","89.0852361737282","790.069624870708","Stable"
205,205,"3450.14678154274","3345.71501735955","8436.65140978413","62.2633289215731","121.427583469367","Stable"
206,206,"3584.50610801169","4376.20001732317","1946.95252558195","78.5331139822597","755.757613456504","Stable"
207,207,"4697.59143455603","5816.80660774493","2815.15875872308","62.0581670524861","307.382574614495","Stable"
208,208,"4512.69910516533","1915.00367961117","9110.65022051812","72.2182742117111","527.999213574166","Stable"
209,209,"16.1633566738129","8917.07245020699","1544.24742617918","53.7136138239399","686.417512558464","Stable"
210,210,"4061.87629832853","5288.34392695767","6451.83838997742","10.1597094377202","11.8803036474004","Stable"
211,211,"2882.94730558619","9866.85329415136","4942.74551859802","16.5504634755648","265.272299556421","Stable"
212,212,"3964.48943938696","8732.24184983093","2362.70072193024","98.4342279738649","300.997703327913","Stable"
213,213,"6012.09710306131","5025.08516199645","9946.86985133103","34.7434848459643","151.673874356286","Stable"
214,214,"9247.24558976823","3825.54922510502","8111.71302230996","46.9842799525296","193.047408103249","Stable"
215,215,"1753.21678419972","6243.80633782822","1919.42915133017","47.2381998893432","534.47730483272","Stable"
216,216,"6210.40424249476","8979.06447570489","7738.04615162893","84.5027002139025","468.645885237668","Stable"
217,217,"2811.87153706708","5908.55814563126","7769.17249600425","95.9748364095895","332.190596770542","Stable"
218,218,"7579.72020202321","8026.32030373938","3968.06884239329","38.2561347362329","53.2315803697074","Stable"
219,219,"5853.9587678236","4566.91830755557","7545.08338485429","30.2411533725812","921.469941006911","Stable"
220,220,"5772.77119623455","8428.45487506287","8590.25890624972","71.5094813245766","978.461629334037","Stable"
221,221,"2175.8468015911","4569.34326564527","2828.84148485673","35.3380622051928","827.99873366909","Stable"
222,222,"9457.03747227413","7883.80959192193","8683.14926152139","88.6250727468959","357.26168264088","Stable"
223,223,"3008.6800488011","8157.67485108229","3877.92003309483","40.3974586342703","653.128416346633","Stable"
224,224,"6735.97827160672","5570.25357426313","3187.21483221021","27.2345374744828","905.000659480434","Stable"
225,225,"3235.56560994107","2075.70562766533","7443.55732116058","83.0348730991734","67.8425848244539","Stable"
226,226,"601.739413340305","6572.48319653147","5241.11523580705","89.5563832083322","803.912448181416","Stable"
227,227,"6361.40950092227","4887.94868775063","6031.07380762413","38.1152656430732","235.607927660633","Stable"
228,228,"4747.54057355854","4943.45844339968","6055.25647310356","90.5752651598265","48.3012763337924","Stable"
229,229,"2887.70277190319","4140.16514431044","3386.89926635009","42.832683024174","818.837112790792","Stable"
230,230,"1024.60053490231","6130.64343885311","1676.78152588287","0.93816504032862","982.750035381743","Stable"
231,231,"8113.5157983319","5372.58822137221","6827.95759538309","62.6719050730234","179.664071486547","Stable"
232,232,"7669.90990404438","8459.67924085684","3781.67622360631","40.8488026631669","704.073711102485","Stable"
233,233,"5172.11905880383","6451.32912059553","7791.36374770778","25.043644871517","763.348116469679","Stable"
234,234,"3822.1345794279","5471.45544022899","9859.16789956654","3.72017271638243","742.152772574514","Stable"
235,235,"5481.28941481009","9636.97518818636","2574.38039932833","63.6447223220385","665.854105501096","Stable"
236,236,"9316.57710823781","9311.28532570561","6799.52727559012","2.71232156083412","655.934369281446","Stable"
237,237,"6565.05460111901","5902.24013721623","9915.05092981251","32.0046737503917","183.861381987662","Stable"
238,238,"8586.69012828783","4566.91529780721","3058.20032960106","16.0249692995053","948.251623581873","Stable"
239,239,"5000.27771388804","6486.1532016318","9738.21811018128","13.3187523647915","46.4731098355515","Stable"
240,240,"8998.40695130677","3942.62144445861","6241.73276510545","93.3097348219551","291.839634004298","Stable"
241,241,"101.611848856731","5447.64231790409","2854.61022682714","80.3657561129382","37.1041046138754","Stable"
242,242,"1382.76867472042","1789.8614305417","8087.13152472604","67.6189113419185","910.133550565456","Stable"
243,243,"6657.15543064152","4837.87327087265","6663.35961086589","97.9521289438294","560.760255790258","Stable"
244,244,"1490.73508830816","7807.72416878698","325.071010851807","95.059618729938","44.6102725506772","Stable"
245,245,"221.430381378893","9689.38823421094","1666.16798433802","25.9409955903386","651.861750679398","Stable"
246,246,"7432.2593148732","4172.64643640699","8557.19706451473","33.8764262960689","233.514624277128","Stable"
247,247,"1200.35372600811","9538.33607408308","387.182743831598","23.1566341122131","618.456077552168","Stable"
248,248,"9435.27422183367","4705.32347129412","7767.12608870222","92.243044395271","844.021754993359","Stable"
249,249,"8417.64942916638","7323.14929337559","1756.59427804298","6.14991135563416","402.794623198919","Stable"
